country,year,inv,gdppc,remit,aid,lendint,open,gs
Rwanda,2003 ,13.85390428,245.1063996,0.520891634,18.16054983,17.05,32,9.369541886
Rwanda,2004 ,15.02818302,257.7160008,0.469560216,23.45934325,16.48,35.88362069,14.80759852
Sao Tome and Principe,1980 ,,,,,,,
Sao Tome and Principe,1981 ,,,,,,,
Sao Tome and Principe,1982 ,,,,,,,
Sao Tome and Principe,1983 ,,,,,,,
Sao Tome and Principe,1984 ,,,,,,,
Sao Tome and Principe,1985 ,,,,,,,
Sao Tome and Principe,1986 ,,,,,,,
Sao Tome and Principe,1987 ,,,,,,,
Sao Tome and Principe,1988 ,,,,,,,
Sao Tome and Principe,1989 ,,,,,20,,
Sao Tome and Principe,1990 ,,,,,20,,
Sao Tome and Principe,1991 ,,,,,37,,
Sao Tome and Principe,1992 ,,,,,37,,
Sao Tome and Principe,1993 ,,,,,37,,
Sao Tome and Principe,1994 ,,,,,30,,
Sao Tome and Principe,1995 ,,,,,52,,
Sao Tome and Principe,1996 ,,,,,38,,
Sao Tome and Principe,1997 ,,,,,51.5,,
Sao Tome and Principe,1998 ,,,,,55.58333333,,
Sao Tome and Principe,1999 ,,,,,40.33333333,,
Sao Tome and Principe,2000 ,,543.9990393,0.604620265,45.48340024,39.66666667,78.56291661,
Sao Tome and Principe,2001 ,,,0.724127105,50.1697762,37,73.67971748,
Sao Tome and Principe,2002 ,,,0.878956596,28.57353787,37.41666667,66.69203115,
Sao Tome and Principe,2003 ,,,1.858746323,38.75747034,29.59,72.06215455,
Sao Tome and Principe,2004 ,,,1.030307394,31.49930695,29.77,65.81880818,
Senegal,1980 ,14.63599881,494.2061574,2.199488644,7.453294859,14.5,62.25485079,2.719650279
Senegal,1981 ,15.67236098,505.6858826,2.146592015,12.42959969,14.5,83.22394006,6.921941835
Senegal,1982 ,20.81617517,530.5448804,2.13238687,9.152716418,16,72.61339991,7.6410231
Senegal,1983 ,20.90450621,488.2285676,2.125520168,11.76663996,14.5,86.96262593,5.262690987
Senegal,1984 ,20.3012086,492.0441587,1.986970119,13.37590793,14.5,83.17123641,4.631533119
Senegal,1985 ,18.82053008,493.4874651,2.68108041,9.806224832,14.5,67.06232716,4.258786696
Senegal,1986 ,13.56223741,493.9569179,2.600323373,13.84843284,13.5,57.20987098,1.967104796
Senegal,1987 ,15.21847043,508.5687108,2.337421356,13.17731362,13.5,50.20406136,5.220129056
Senegal,1988 ,17.03017121,490.5341343,2.357863293,12.0307243,13.58333333,51.88578862,1.873437341
Senegal,1989 ,16.83334352,494.8902392,2.295017151,14.46734336,15.125,55.37071821,1.404117275
Senegal,1990 ,17.99341713,477.0034157,2.485156827,14.1994136,16,57.59614368,1.597395262
Senegal,1991 ,18.08966912,474.7715574,2.893994283,11.17133081,16,54.01028841,2.249420358
Senegal,1992 ,18.89301329,466.5830076,2.925551502,11.03068529,16.75,53.09039951,3.136777192
Senegal,1993 ,18.16447006,459.024336,2.993722074,8.683481246,,49.63685974,0.429319907
Senegal,1994 ,21.31811647,446.0914038,2.935932631,16.39044931,,70.82068956,5.238101786
Senegal,1995 ,18.92861534,457.3258796,2.993177351,13.3711332,,68.19379694,7.98436406
Senegal,1996 ,20.24738941,454.4335481,2.970474645,11.32844938,,59.74860813,7.801047588
Senegal,1997 ,19.49378659,456.8869761,3.220228754,9.05595773,,60.86698756,10.83233787
Senegal,1998 ,23.12053582,471.9133211,2.930591245,9.96055083,,61.95883844,11.24051282
Senegal,1999 ,22.37216044,489.4203221,3.61643013,10.39940339,,63.11063512,12.18497534
Senegal,2000 ,22.39465754,492.2862252,4.989423516,9.214025697,,65.14190693,13.80461859
Senegal,2001 ,22.72482226,501.4912849,6.246479314,8.858041285,,66.49058544,13.91006232
Senegal,2002 ,24.8196162,491.4620661,6.458668832,8.307301004,,67.51411071,11.76399318
Senegal,2003 ,21.16103761,510.2133638,7.450222797,6.660594602,,65.36889719,14.9707903
Senegal,2004 ,22.67548547,525.8493055,7.881657319,13.32070892,,65.81312745,14.64938971
Seychelles,1980 ,36.54315745,4329.035738,,14.59039441,,81.39409704,32.37092883
Seychelles,1981 ,33.69454099,4107.837908,,10.864873,,71.28910243,22.64548297
Seychelles,1982 ,31.25257945,3982.857873,,12.23700002,,76.49669831,10.62405352
Seychelles,1983 ,22.14724544,3923.029279,,10.44898245,,73.65585658,17.42756906
Seychelles,1984 ,21.24332928,4059.477322,,9.933036794,,74.91779796,29.51023159
Seychelles,1985 ,22.69897917,4445.603831,,13.0490213,,75.05460581,32.35164667
Seychelles,1986 ,22.34684737,4446.5605,,13.73154963,,59.63678143,31.31127194
Seychelles,1987 ,18.63317328,4630.621011,,9.68838751,,54.29989168,33.94976807
Seychelles,1988 ,23.38333799,4842.839046,,7.261473102,,67.27486911,34.18726583
Seychelles,1989 ,24.28820453,5299.825502,1.397307527,6.416630912,15.50666667,65.29200732,28.13026747
Seychelles,1990 ,22.97290428,5645.39913,2.036014997,9.64771308,15.6475,65.8473889,21.69081191
Seychelles,1991 ,21.3171052,5739.334511,1.955474625,6.07469048,15.57583333,59.025,20.23271362
Seychelles,1992 ,20.95263821,6073.591813,2.481484299,4.402064732,15.56333333,55.21916081,19.44905318
Seychelles,1993 ,26.51897703,6355.730825,0.061690315,4.129883446,15.71333333,61.6853794,19.4493991
Seychelles,1994 ,26.36821989,6201.494643,0.061465334,2.633173226,15.71666667,53.18968202,24.98981583
Seychelles,1995 ,30.32519317,6050.128238,0.099165358,2.524425223,15.76083333,56.3056359,20.61483013
Seychelles,1996 ,39.84481242,6242.095274,0.141009629,3.784403731,16.21583333,103.7548447,28.66879331
Seychelles,1997 ,28.05343511,6908.004705,0.038874753,3.028665727,14.88083333,80.58965932,20.16485269
Seychelles,1998 ,33.9955643,7342.856217,0.018742386,3.936822242,14.30255833,83.06578577,16.9482109
Seychelles,1999 ,41.48664483,7338.328875,0.030045369,2.073916915,11.1707025,92.905297,23.22192049
Seychelles,2000 ,25.17860701,7578.828946,0.51376199,3.756842997,10.737,87.0499815,18.4704876
Seychelles,2001 ,40.6595517,7400.225236,0.28957902,2.139276087,10.62534167,111.5040166,17.95654925
Seychelles,2002 ,27.61953223,7272.620991,0.283621573,8.258326232,10.58753333,92.64000711,18.6059862
Seychelles,2003 ,10.9023063,6886.584032,0.690532716,1.443614065,10.615875,97.81788016,17.77553867
Seychelles,2004 ,,6740.359825,0.811169838,1.23433265,9.99165,93.83578517,
South Africa,1980 ,25.89510629,3463.247113,0.08330516,,9.5,62.72915776,33.94346964
South Africa,1981 ,27.45478693,3561.259029,0.100032377,,14,58.71941389,27.1713303
South Africa,1982 ,27.49630209,3459.787492,0.100456091,,19.33333333,53.32395555,20.54318573
South Africa,1983 ,26.04769472,3309.967643,0.085549148,,16.66666667,45.73078935,24.2967942
South Africa,1984 ,23.97996229,3389.641627,0.07607875,,22.33333333,49.1309797,22.5384989
South Africa,1985 ,22.80521665,3262.743579,0.057716238,,21.5,53.98360374,24.67922029
South Africa,1986 ,19.64590526,3180.686464,0.044670294,,14.33333333,52.33910269,23.3360129
South Africa,1987 ,17.8462844,3167.455626,0.043485774,,12.5,50.61123266,21.80673749
South Africa,1988 ,19.41721188,3222.65484,0.043352197,,15.33333333,51.70814886,22.71672702
South Africa,1989 ,20.20693291,3226.92477,0.070888976,,19.83333333,48.08126334,22.49219648
South Africa,1990 ,19.14490583,3151.838614,0.121051344,,21,42.999354,19.11149971
South Africa,1991 ,17.15585249,3056.094145,0.107391388,,20.3125,39.22736128,18.57360401
South Africa,1992 ,15.65047971,2929.027116,0.091391068,,18.90583333,38.64544172,16.25047958
South Africa,1993 ,14.69048432,2903.199593,0.077987417,0.207390819,16.15833333,40.29399294,16.44182506
South Africa,1994 ,15.15079234,2933.724114,0.072740662,0.215852476,15.58333333,41.9623741,16.88200999
South Africa,1995 ,15.88067772,2960.422458,0.069699032,0.255550334,17.89583333,44.86571607,16.52395574
South Africa,1996 ,16.28470641,3019.966,0.070924848,0.25209419,19.52083333,47.92524681,16.13872531
South Africa,1997 ,16.511018,3029.772513,0.138356042,0.333026091,20,48.03304544,15.1453893
South Africa,1998 ,17.09441046,2974.681189,0.210722879,0.381978393,21.79166667,50.16338452,15.23501396
South Africa,1999 ,15.45491303,2972.203412,0.245769606,0.405785753,18,48.07535622,15.87025943
South Africa,2000 ,15.14366466,3019.946367,0.258663534,0.366028475,14.5,52.78632006,15.78307117
South Africa,2001 ,15.05136698,3039.70613,0.251006912,0.359008809,13.77083333,56.20588719,15.56344553
South Africa,2002 ,14.70011596,3108.043654,0.259564679,0.460158462,15.75,62.01047457,16.6969276
South Africa,2003 ,15.48080724,3159.237852,0.25821498,0.389776858,14.95833333,53.42241522,15.65781188
South Africa,2004 ,15.98136897,3264.317383,0.238637267,0.287133857,11.29166667,53.14373976,15.03884697
Swaziland,1980 ,35.01456833,779.2717245,6.514889237,8.88179602,9.5,188.6475018,
Swaziland,1981 ,27.98961869,867.5440848,6.987422639,6.160824469,11.25,181.0141745,
Swaziland,1982 ,26.1778332,852.9562534,6.921364093,4.903564662,17.375,168.0315268,
Swaziland,1983 ,33.69969116,838.0703201,9.55228656,5.830702461,16.5,162.5666636,
Swaziland,1984 ,28.58121931,861.231498,10.65113044,5.850551912,20.33333333,148.252221,
Swaziland,1985 ,24.62305394,861.8910355,13.17134009,6.639662883,20.625,149.5165189,
Swaziland,1986 ,15.94075757,928.9909936,12.24788036,7.331783146,14.2825,148.5433094,
Swaziland,1987 ,16.49709958,1019.391556,13.50374206,7.453871497,11.86833333,163.9535879,
Swaziland,1988 ,22.27801431,1040.334864,13.69732437,5.530134303,13.14833333,157.1410464,
Swaziland,1989 ,22.75960135,1128.943182,15.75117572,4.255860156,14.49666667,171.0033861,
Swaziland,1990 ,14.54887767,1320.385837,10.12110913,4.811185425,14.5,127.9017841,19.66495773
Swaziland,1991 ,14.94461194,1306.506192,9.397156951,4.577317243,16.01666667,129.8957008,19.72727287
Swaziland,1992 ,19.03850495,1317.929695,8.615905986,4.35956965,15.92083333,133.4420356,17.37104998
Swaziland,1993 ,17.40269505,1332.079519,6.096242092,3.994283145,14.34583333,133.6624388,13.98014984
Swaziland,1994 ,16.68178947,1338.083279,5.430064347,4.071037786,14.25,136.5437824,18.10071174
Swaziland,1995 ,15.41612363,1374.724895,4.8588863,3.399079333,17.05416667,133.7630742,15.50488955
Swaziland,1996 ,16.33204773,1397.036829,4.711506976,2.062091398,18.66666667,139.9872224,13.96630142
Swaziland,1997 ,16.53613798,1408.635807,4.883754497,1.647333023,19.5,137.5025622,17.23623599
Swaziland,1998 ,19.1038818,1443.426267,4.972526842,2.206849236,19.5,151.9504921,13.50973945
Swaziland,1999 ,16.67688859,1484.075342,4.523697234,1.872873974,17.41666667,146.2665447,13.01241714
Swaziland,2000 ,18.1167708,1508.220979,3.73143851,0.861271548,14,162.3414539,13.27168668
Swaziland,2001 ,22.9662724,1523.688501,3.918728371,2.160336254,13.25,183.9187025,24.32914153
Swaziland,2002 ,19.30224268,1548.738511,3.648796516,1.821567014,15.25,196.741371,22.08564052
Swaziland,2003 ,20.60291475,1581.359509,3.518046089,2.162327768,14.625,202.8498702,25.49093056
Swaziland,2004 ,15.27077844,1625.196179,3.420524609,1.028252963,11.29166667,172.3990177,17.20886144
Tanzania,1980 ,,,,,11.5,,
Tanzania,1981 ,,,,,12,,
Tanzania,1982 ,,,,,12,,
Tanzania,1983 ,,,,,13,,
Tanzania,1984 ,,,,,13,,
Tanzania,1985 ,,,,,12.29166667,,
Tanzania,1986 ,,,,,18.5,,
Tanzania,1987 ,,,,,27.5,,
Tanzania,1988 ,,283.9383185,,19.76019418,29.625,,
Tanzania,1989 ,,285.652905,,20.51709538,31,,
Tanzania,1990 ,25.75981741,296.1935288,,27.31205024,,50.0757801,10.09106961
Tanzania,1991 ,25.99972567,292.5421035,,21.64795665,,43.90121084,8.735219857
Tanzania,1992 ,26.96349602,284.5370383,,28.99283,31,51.79541536,9.611062569
Tanzania,1993 ,24.89342442,278.5389288,,22.18168381,31,65.69071871,3.581121391
Tanzania,1994 ,24.43895188,274.0290452,,21.36117584,39,64.23894901,6.211353262
Tanzania,1995 ,19.59592783,275.475509,0.01599073,16.57494504,42.83333333,65.58242013,7.404198692
Tanzania,1996 ,16.47176138,280.1408414,0.297374326,13.34950521,33.965,51.88067231,10.24507745
Tanzania,1997 ,14.7210808,282.5873112,0.020644381,12.28355178,26.27,41.90762586,9.081459103
Tanzania,1998 ,19.55246277,285.8625328,0.123062693,10.71590523,22.8925,37.41762719,12.35047203
Tanzania,1999 ,17.05097639,292.3991683,0.074243371,10.22763032,21.89416667,35.38399127,9.70597978
Tanzania,2000 ,16.35467122,299.2460777,0.078540966,10.44514368,21.5775,33.49085405,13.1864736
Tanzania,2001 ,17.00058702,309.210116,0.146895656,12.27160894,20.05726141,38.29025368,13.9474036
Tanzania,2002 ,16.76303152,322.8952038,0.111053527,11.75168424,16.39824076,37.42108651,16.66533092
Tanzania,2003 ,18.80845246,336.163751,0.076335028,14.79861728,14.51696089,41.37361319,18.24608204
Tanzania,2004 ,22.15582877,352.8997371,0.10758328,13.81909694,14.14031947,45.71708077,19.84449522
Togo,1980 ,28.23823346,352.041067,0.874219076,7.959281886,14.5,107.4135758,27.22947873
Togo,1981 ,20.61185564,329.9493808,0.817208431,6.496615983,14.5,99.19694276,19.80004702
Togo,1982 ,19.44444495,307.4939782,0.744074083,9.298339997,16,108.8148166,16.14036515
Togo,1983 ,17.88896617,280.6913417,0.793694338,14.4982703,14.5,92.22070192,22.17888627
Togo,1984 ,15.04142834,285.9872459,0.920331423,15.07486575,14.5,104.5889088,17.72625773
Togo,1985 ,16.63357537,291.7679809,2.020729832,14.54431386,14.5,105.5182457,13.2058407
Togo,1986 ,18.23081137,286.8223185,2.019325023,16.05600127,13.5,99.67338134,13.52830908
Togo,1987 ,18.57218898,279.2499462,1.604688308,9.709396308,13.5,92.11507573,12.702445
Togo,1988 ,17.80186672,288.9399264,1.540344902,14.89722503,14.5,96.25329725,12.76589661
Togo,1989 ,17.81733382,292.4124014,1.689982228,14.71599463,16,88.50974908,12.94247488
Togo,1990 ,25.26279195,284.4284097,1.650338861,15.85824276,16,78.80915022,20.95188303
Togo,1991 ,18.04291782,276.2396666,1.808106447,12.43649899,16,74.97635117,14.00437669
Togo,1992 ,15.98833079,260.0503342,0.959580689,13.13853355,17.5,63.08618162,10.20541127
Togo,1993 ,10.91705065,216.5494299,0.949953718,7.768158739,,56.47844089,2.76225942
Togo,1994 ,12.00094819,243.6614205,1.557672247,12.6854176,,64.80305119,14.2511101
Togo,1995 ,13.58832072,256.1737988,1.147226295,14.61299151,,69.84646664,16.74161751
Togo,1996 ,17.15458982,270.6453677,2.004259061,10.60426425,,77.42242722,11.89959468
Togo,1997 ,12.97278556,299.5493397,1.751873831,8.340499622,,73.78055563,5.157526865
Togo,1998 ,16.35188659,282.8515266,1.169940848,8.08582366,,72.98782249,6.994837532
Togo,1999 ,13.37077481,280.4858181,1.450535852,4.531454218,,67.88952808,5.281960527
Togo,2000 ,14.4637596,270.0008761,2.645105617,5.373767431,,81.98937533,4.968560729
Togo,2001 ,14.57878246,258.4568888,5.141563471,3.45860523,,82.28545797,4.520747439
Togo,2002 ,14.82515206,249.7475313,6.999222635,3.48222897,,85.59297634,8.272881867
Togo,2003 ,16.18626784,256.0710824,8.883788751,2.980838051,,102.4847902,4.90698839
Togo,2004 ,15.64810679,255.6614294,9.241620238,3.350413148,,96.43406867,2.222074447
Uganda,1980 ,,,,9.107270551,10.8,45.47609291,1.896176312
Uganda,1981 ,,,,10.14432065,12.5,38.13654378,9.870634861
Uganda,1982 ,9.735935706,187.8027457,,6.032146958,14.5,25.90126292,3.673938002
Uganda,1983 ,7.855973813,192.5971662,,6.102216932,16.16666667,22.30322869,5.005207558
Uganda,1984 ,8.235177466,185.9159382,,4.482461346,21.91666667,27.01757933,7.569151598
Uganda,1985 ,8.732018451,173.865795,,5.099305186,24,28.74685639,6.564406783
Uganda,1986 ,8.446924524,168.5473209,,4.882693837,33.33333333,28.04839214,6.566772475
Uganda,1987 ,9.718215885,169.0123496,,4.768306208,34.66666667,26.29039063,3.418302133
Uganda,1988 ,10.79234972,176.4210675,,6.016194684,35,25.3500383,4.665128108
Uganda,1989 ,11.13622802,180.9898275,,9.788721055,40,26.04762852,5.65201831
Uganda,1990 ,12.70408004,186.0518733,,15.40516854,38.66666667,26.60954376,5.594099553
Uganda,1991 ,15.17126512,189.7910049,,19.96791305,34.41666667,29.40220186,8.850304252
Uganda,1992 ,15.91634526,189.8414888,,25.32740829,39.11111111,33.05214405,13.75998968
Uganda,1993 ,15.2150402,199.0647897,,18.91636408,,28.23983454,10.96506034
Uganda,1994 ,14.63430653,205.1886352,,18.82428457,20.76222222,27.83935986,15.48297763
Uganda,1995 ,16.36734423,221.8284014,,14.47509086,20.1625,32.62314586,13.47151426
Uganda,1996 ,16.97280128,234.7133909,,11.14534684,20.29416667,35.38548688,19.78810469
Uganda,1997 ,16.89416181,239.4405149,,12.96868358,21.37083333,34.15856697,20.90197948
Uganda,1998 ,15.92404478,243.8486185,,9.952897929,20.86166667,30.04392193,18.5160579
Uganda,1999 ,19.26517924,255.7044438,3.877595184,10.08624856,21.54916667,36.02471016,16.70356414
Uganda,2000 ,19.23396461,255.7806112,3.844510224,13.77758792,22.9197575,32.74903334,14.35649331
Uganda,2001 ,19.04756303,260.7363255,5.968231703,14.07738171,22.655,35.32997678,15.52477301
Uganda,2002 ,19.96328385,274.6005446,7.151015966,11.74043131,19.09717823,36.27779416,16.47882197
Uganda,2003 ,20.68332567,283.0782984,4.715157088,15.74400846,18.94214089,36.58572647,17.55268558
Uganda,2004 ,19.9444298,292.6805093,3.910809595,15.31441386,20.60317574,35.46008625,21.15365995
Zimbabwe,1980 ,14.10249803,501.2555977,0.252911364,2.405197926,17.54,49.89041521,12.0144876
Zimbabwe,1981 ,17.20786624,543.0334085,0.353180725,2.180275246,20.19416667,45.33064335,13.41281028
Zimbabwe,1982 ,18.37424589,535.8794833,0.385204773,2.498682426,23,39.14528898,11.04357242
Zimbabwe,1983 ,18.04319839,523.1450476,0.251880623,2.671924396,23.08333333,35.91685451,8.580883625
Zimbabwe,1984 ,17.00645209,493.3648308,0.059921461,4.672451469,23,41.36613493,16.54056455
Zimbabwe,1985 ,14.27809846,507.833108,0.010991881,4.174014109,17.16666667,44.21367699,16.33391905
Zimbabwe,1986 ,15.06465816,499.6531516,0.012626484,3.585671906,13,45.57035276,18.29538377
Zimbabwe,1987 ,16.11463141,487.6665756,0.016955783,4.319399335,13,45.29059667,15.35612891
Zimbabwe,1988 ,15.56941397,506.9892685,0.017696541,3.457037305,13,44.1003491,19.79243601
Zimbabwe,1989 ,14.00993805,516.728512,0.008595476,3.148682588,13,45.06254214,14.89744032
Zimbabwe,1990 ,18.20973268,536.9977134,0.009661357,3.805407293,11.70833333,45.65925277,15.63046543
Zimbabwe,1991 ,20.58535621,551.9922021,0.004048404,4.497839762,15.5,51.05154879,13.46607665
Zimbabwe,1992 ,22.36275922,490.4775035,0.008705166,11.6830815,19.77083333,63.71249263,11.01240586
Zimbabwe,1993 ,23.59172221,485.1061674,0.01715175,7.557344758,36.33083333,63.16706437,20.40174713
Zimbabwe,1994 ,21.3714635,519.4969303,0.633978788,8.112122556,34.86083333,71.1195014,18.08800684
Zimbabwe,1995 ,24.5772606,510.7519156,,6.877814427,34.73166667,79.15679314,
Zimbabwe,1996 ,18.04049109,553.8762918,,4.318410725,34.23416667,72.06962099,
Zimbabwe,1997 ,18.04965087,559.537089,,3.933491819,32.54666667,82.20506404,
Zimbabwe,1998 ,20.60148282,567.4543121,,4.080151499,42.05583333,88.51404265,
Zimbabwe,1999 ,2.553699108,556.3033687,,3.565172562,55.38583333,70.92266048,
Zimbabwe,2000 ,11.79797693,534.7911515,,2.625427697,68.20833333,74.06741103,
Zimbabwe,2001 ,12.11780132,539.662758,,2.374514748,38.02083333,67.89787184,
Zimbabwe,2002 ,10.17249115,490.3868614,,3.135073356,36.47916667,66.80735205,
Zimbabwe,2003 ,13.81376191,406.8785624,,3.264373706,97.29166667,70.45198927,
Zimbabwe,2004 ,5.107807854,383.7076653,,3.221890075,278.9166667,76.03960881,
