country,year,gs,gdppc,remit,aid,depint,inflat
Benin,1980 ,4.172430636,305.3487794,5.479604593,6.278589876,6.1875,9.596
Benin,1981 ,-3.251559257,326.8632461,4.802501921,6.292210485,6.25,0.795
Benin,1982 ,13.22154629,325.1686378,2.914546338,6.286586279,7.75,4.059
Benin,1983 ,8.192516441,302.5671104,4.002874975,7.753698782,7.5,-6.067
Benin,1984 ,7.516613337,317.6625126,4.001959399,7.138005176,7.25,10.265
Benin,1985 ,2.634223483,332.3022601,3.852703064,8.980477327,7.25,1.151
Benin,1986 ,4.137374042,330.3920364,3.803760374,10.07932009,6.083333333,0.414
Benin,1987 ,4.357862691,316.7298971,3.854656047,8.55728071,5.25,-1.339
Benin,1988 ,0.770432601,318.5683874,4.389256649,9.749753539,5.25,3.445
Benin,1989 ,4.514204637,300.5838403,6.079799958,17.83072596,6.416666667,-0.202
Benin,1990 ,9.688373731,317.5490629,5.155674053,13.61656739,7,1.112
Benin,1991 ,10.75654137,320.172515,5.938797815,13.37368833,7,2.1
Benin,1992 ,9.575207105,318.3973744,8.04020574,15.86961541,7.75,5.921
Benin,1993 ,9.685313355,325.3727392,4.787478501,12.62926644,3.5,0.440599215
Benin,1994 ,14.50608795,320.8686805,5.599355427,16.01175469,3.5,38.53086617
Benin,1995 ,15.89711153,329.5526909,4.615278905,12.90820874,3.5,14.46254822
Benin,1996 ,15.24389133,333.714699,3.651161393,12.18872539,3.5,4.914239725
Benin,1997 ,16.18785117,343.0641772,3.140554452,9.727542211,3.5,3.466295907
Benin,1998 ,15.79857523,346.9979857,3.679129003,8.356099995,3.5,5.753314584
Benin,1999 ,15.98443291,355.4397045,3.079595775,8.47284509,3.5,0.326722894
Benin,2000 ,18.54626736,361.9501493,3.690554698,10.31951585,3.5,4.165404422
Benin,2001 ,17.1104138,372.9213324,3.345085667,11.11884941,3.5,3.984295477
Benin,2002 ,14.39147419,377.2487984,2.715104976,7.801521691,3.5,2.489162356
Benin,2003 ,11.01824579,379.4800151,1.556206796,8.428468925,3.5,1.487242461
Benin,2004 ,13.47055777,378.9941491,1.555551248,9.721368573,3.5,0.873890831
Botswana,1980 ,27.43314535,1153.968083,7.288824207,9.922803425,5,13.63242515
Botswana,1981 ,28.84808013,1213.88156,6.94490818,8.983878344,8.666666667,16.42802677
Botswana,1982 ,27.39581838,1314.693598,5.559542606,9.965063547,10.75,11.13720643
Botswana,1983 ,28.90694871,1437.677432,4.767274565,8.796904137,11.875,10.47714382
Botswana,1984 ,25.35303063,1509.20752,4.028428664,8.214716727,10,8.577469039
Botswana,1985 ,32.42886442,1564.307997,2.805346661,8.577449947,9,8.094575803
Botswana,1986 ,36.24708625,1638.161391,2.674920708,7.228195644,8.666666667,10.00171556
Botswana,1987 ,38.70283376,1775.485706,2.76405516,7.878987684,7.5,9.801933877
Botswana,1988 ,49.81905786,2055.763766,2.06791017,5.664469323,5,8.351679567
Botswana,1989 ,47.47929927,2254.251209,1.601339009,5.12156607,5.583333333,11.57501475
Botswana,1990 ,41.64781952,2335.83437,2.257403561,3.831018715,6.114583333,11.39634612
Botswana,1991 ,44.99639306,2437.414831,2.117742998,3.324222091,11.4,11.76501609
Botswana,1992 ,41.39850707,2437.701909,2.266829753,2.683249734,12.5,16.1676124
Botswana,1993 ,43.84101821,2416.589463,1.785643427,3.122469768,13.49083333,14.33080334
Botswana,1994 ,33.23394395,2438.874824,1.610079228,1.962632541,10.585,10.54292099
Botswana,1995 ,36.02861918,2483.293334,1.239346464,1.875821795,9.785,10.51254608
Botswana,1996 ,39.80866367,2559.717672,1.044146241,1.551092664,9.675833333,10.08285807
Botswana,1997 ,44.15713553,2757.478268,0.929675176,2.345552449,9.514375,8.719931271
Botswana,1998 ,45.48079177,2986.009108,0.836284556,2.046933655,8.432083333,6.661398656
Botswana,1999 ,34.49710507,3078.101681,0.576508157,1.037933737,9.098958333,7.749296193
Botswana,2000 ,41.42557941,3204.115483,0.465958562,0.543621574,9.416458333,8.601485148
Botswana,2001 ,35.68184248,3268.358809,0.429573882,0.483448671,10.08583333,6.559037671
Botswana,2002 ,30.18711263,3516.207918,0.4457187,0.610523138,10.45375,8.032796626
Botswana,2003 ,35.71210036,3691.882799,0.480691249,0.344387379,9.945104167,9.189902656
Botswana,2004 ,36.17374716,3865.861638,0.910780372,0.499368662,9.851041667,6.945703637
BurkinaFaso,1980 ,9.299029583,152.6109611,7.799526818,10.88597684,6.1875,12.20263649
BurkinaFaso,1981 ,8.370865622,155.3067067,8.635956582,12.09735772,6.25,7.555705605
BurkinaFaso,1982 ,9.72110308,166.024858,6.286996857,11.98039205,7.75,12.05976521
BurkinaFaso,1983 ,10.75533728,162.4898993,7.074641432,11.31927899,7.5,8.153762775
BurkinaFaso,1984 ,11.80984673,155.6087869,6.181177424,12.53390576,7.25,4.846957681
BurkinaFaso,1985 ,18.61610271,164.588529,8.110940398,12.141116,7.25,6.906057822
BurkinaFaso,1986 ,19.39933776,173.1345234,9.410453405,13.20579268,6.083333333,-2.611742924
BurkinaFaso,1987 ,17.26262401,168.2585864,7.311905062,11.31639992,5.25,-2.681784236
BurkinaFaso,1988 ,16.9816467,173.3632998,7.149283312,10.96236859,5.25,4.255616018
BurkinaFaso,1989 ,24.05958276,172.4287089,5.935923377,10.14227116,6.416666667,-0.481798716
BurkinaFaso,1990 ,15.90064016,166.8421459,4.503686164,10.52880785,7,-0.504303388
BurkinaFaso,1991 ,18.11134787,177.11119,3.603386557,13.38577027,7,2.162600527
BurkinaFaso,1992 ,23.41080995,172.7467542,5.749943965,19.34503563,7.75,-1.991135807
BurkinaFaso,1993 ,21.02001191,173.8917479,5.026651144,20.08946749,3.5,0.553455723
BurkinaFaso,1994 ,29.04359359,171.3951387,4.239294033,22.82499535,3.5,25.17787623
BurkinaFaso,1995 ,,176.2594225,3.285468037,20.59030463,3.5,7.458844978
BurkinaFaso,1996 ,,190.3330133,2.938649726,16.18912852,3.5,6.097804392
BurkinaFaso,1997 ,,196.8155274,3.016789203,15.05350539,3.5,2.318690622
BurkinaFaso,1998 ,,205.3908634,2.555253898,14.25931984,3.5,5.084333441
BurkinaFaso,1999 ,,214.4973957,2.321625788,13.22203045,3.5,-1.072613627
BurkinaFaso,2000 ,5.120492184,212.3764919,2.578941506,6.885592244,3.5,-0.304212168
BurkinaFaso,2001 ,3.442704633,220.0186815,1.774556143,14.43164944,3.5,5.007432908
BurkinaFaso,2002 ,8.460787912,224.8136155,1.832239757,13.71852571,3.5,2.175694806
BurkinaFaso,2003 ,12.3949976,235.4767143,1.277968081,12.86233307,3.5,2.034565741
BurkinaFaso,2004 ,10.51013386,238.9906353,0.917988227,13.28000879,3.5,-0.400228702
Cameroon,1980 ,5.226645126,641.4318341,0.436039088,3.92774848,7.5,9.551754279
Cameroon,1981 ,10.53886884,729.4355953,0.3758972,2.596398834,7.5,10.7275
Cameroon,1982 ,22.89431918,762.1234023,0.259728905,2.894749434,7.5,13.25701986
Cameroon,1983 ,21.27203153,791.6323343,0.379313879,1.729375877,7.5,16.63122641
Cameroon,1984 ,24.61828738,826.8077331,0.190080941,2.345466818,7.5,11.37332209
Cameroon,1985 ,23.40908971,867.9212259,0.14997152,1.871328137,7.5,8.508374345
Cameroon,1986 ,23.8331972,899.8275579,0.223480717,2.038290002,7.354166667,7.770024986
Cameroon,1987 ,18.67010304,854.8123204,0.103858364,1.651050115,7.145833333,13.14049984
Cameroon,1988 ,19.73516924,764.9579675,0.098626665,2.20622486,7.208333333,1.682332607
Cameroon,1989 ,17.75546677,729.3669958,0.292365519,4.063264651,7.5,-1.665525895
Cameroon,1990 ,16.16496459,665.4106421,0.206179984,3.984906638,7.5,1.099381284
Cameroon,1991 ,15.43740568,622.2354314,0.059010989,4.151879555,7.5,0.060051331
Cameroon,1992 ,11.07766266,586.4431124,0.219458896,6.272029343,7.5,-0.016055046
Cameroon,1993 ,8.80240885,552.4920757,0.150321032,4.017986137,7.75,-3.206554569
Cameroon,1994 ,11.07988606,524.6822672,0.123651004,7.918036877,8.08,35.09446185
Cameroon,1995 ,13.82842484,528.3640454,0.128694031,5.070290694,5.5,9.069690719
Cameroon,1996 ,14.13017798,541.3029119,0.137787698,4.214711776,5.38,3.924063727
Cameroon,1997 ,12.31185918,555.517306,0.270160261,5.068517326,5.0425,4.786238819
Cameroon,1998 ,15.60616712,570.0967274,0.38955472,5.164366121,5,3.170751854
Cameroon,1999 ,15.97255506,581.6360839,0.250048711,4.141437212,5,1.871745006
Cameroon,2000 ,16.14440186,592.3720003,0.324723966,4.056370088,5,1.22719013
Cameroon,2001 ,12.54969612,605.161077,0.210838015,4.751944443,5,4.419772459
Cameroon,2002 ,13.30329753,615.2922429,0.325346815,5.568587721,5,2.834422601
Cameroon,2003 ,14.85900397,625.7819278,0.554351396,6.504128509,5,0.623163558
Cameroon,2004 ,17.16992759,634.5093706,0.655384903,5.011994424,5,0.23364738
CapeVerde,1980 ,38.19473143,559.9206642,28.16568014,43.47371411,,15.071
CapeVerde,1981 ,37.54329266,601.8469925,22.65527827,34.91120543,,20.68
CapeVerde,1982 ,41.46163905,607.8207683,18.38290077,36.54250358,,21.127
CapeVerde,1983 ,43.81331156,650.5360837,14.83864169,40.57735844,,20.155
CapeVerde,1984 ,31.41229222,660.1820209,15.61732631,45.90246112,,11.25
CapeVerde,1985 ,28.85300149,704.3070693,15.07100439,46.69343019,4,5.393258427
CapeVerde,1986 ,23.75671078,715.1818663,14.45575738,54.59183873,4,10.87420043
CapeVerde,1987 ,22.76065771,738.9140155,15.48374186,35.90174759,4,3.846153847
CapeVerde,1988 ,23.81816242,776.543433,16.17128121,31.17194944,4,4.074074074
CapeVerde,1989 ,23.40589415,811.7141341,17.83537836,31.02653251,4,4.555160141
CapeVerde,1990 ,20.88693467,804.3764952,19.27080433,34.3053277,4,10.65350579
CapeVerde,1991 ,16.46925734,798.493307,19.50007943,31.89223587,4,9.550907414
CapeVerde,1992 ,25.48153513,802.3364283,21.28255737,32.61274456,4,3.116664326
CapeVerde,1993 ,17.04906172,837.8068344,15.59719619,23.44125688,4,5.788395905
CapeVerde,1994 ,33.39398563,871.9461404,21.01763624,29.43327463,4,3.45205833
CapeVerde,1995 ,28.43450516,913.9044579,21.73069468,23.75659222,5,8.35152498
CapeVerde,1996 ,29.25082041,952.8352477,19.99081597,23.2001702,5,5.963619617
CapeVerde,1997 ,34.68817057,1003.94853,15.57586787,22.59030658,5.041666667,8.556062582
CapeVerde,1998 ,20.34649204,1066.937087,14.12915597,24.82992488,5.270833333,4.394235099
CapeVerde,1999 ,23.91403285,1171.027518,13.35253812,22.89266987,4.762166667,4.356433746
CapeVerde,2000 ,19.56060821,1233.257523,16.11676873,17.37857912,4.339166667,-2.477456685
CapeVerde,2001 ,21.69421371,1285.841106,14.37719956,13.71166501,4.67,3.349964723
CapeVerde,2002 ,24.15452807,1330.908785,13.70098798,14.73811803,4.855833333,1.884534101
CapeVerde,2003 ,19.87988698,1371.15693,13.33448643,18.08679646,3.932361111,1.188170385
CapeVerde,2004 ,25.28723829,1409.156806,12.26382074,15.47085762,3.458333333,-1.890821723
CentralAfricanRepublic,1980 ,1.605727227,323.3966171,0.004750594,13.81597755,5.5,13.3
CentralAfricanRepublic,1981 ,8.137827027,309.4026908,0.001588983,14.56526658,7.5,-0.033333334
CentralAfricanRepublic,1982 ,0.970862078,323.4040156,0.00488003,11.95490026,7.5,13.2960987
CentralAfricanRepublic,1983 ,7.382907564,288.2819587,0.003187247,14.02199757,7.5,14.61261129
CentralAfricanRepublic,1984 ,7.063254379,306.6463819,,20.64686927,7.5,2.542209669
CentralAfricanRepublic,1985 ,9.13778159,310.338116,,12.0078649,7.5,10.42384023
CentralAfricanRepublic,1986 ,5.078182105,313.8412927,,12.0643175,7.354166667,2.245152512
CentralAfricanRepublic,1987 ,6.024758727,291.8900705,,14.85524717,7.1875,-6.986802707
CentralAfricanRepublic,1988 ,7.245311766,290.7425203,,15.95539875,7.4375,-3.96446882
CentralAfricanRepublic,1989 ,8.494086256,290.2125685,0.001729616,14.87865668,7.5,0.689055806
CentralAfricanRepublic,1990 ,6.207545717,277.5680849,0.005432156,16.73202532,7.5,-0.012330455
CentralAfricanRepublic,1991 ,7.904268916,269.3737568,0.010096727,12.3504731,7.5,-2.762362807
CentralAfricanRepublic,1992 ,6.38026613,245.7274127,,12.38715261,7.5,-1.033608118
CentralAfricanRepublic,1993 ,9.168289752,240.249786,0.012235476,13.22256369,7.75,-2.915358493
CentralAfricanRepublic,1994 ,10.98054453,245.6903838,,19.64380181,8.083333333,24.57101373
CentralAfricanRepublic,1995 ,,257.0281895,,14.95484337,5.5,19.18940397
CentralAfricanRepublic,1996 ,,241.0434361,,15.75869315,5.458333333,3.724941103
CentralAfricanRepublic,1997 ,,248.1671687,,9.090178484,5,1.611313477
CentralAfricanRepublic,1998 ,,254.3143158,,11.45430809,5,-1.885200961
CentralAfricanRepublic,1999 ,,258.1975432,,11.23249042,5,-1.414202201
CentralAfricanRepublic,2000 ,,247.0281844,,8.232709596,5,3.203400916
CentralAfricanRepublic,2001 ,,244.1919456,,8.19783851,5,3.834860603
CentralAfricanRepublic,2002 ,,238.7862042,,6.076107238,5,2.331817034
CentralAfricanRepublic,2003 ,,218.3631403,,4.498175917,5,4.134709052
CentralAfricanRepublic,2004 ,,217.0755276,,8.650606452,5,-2.066406012
Chad,1980 ,,145.9982252,,3.387213808,5.5,8.635
Chad,1981 ,,144.2883206,,6.791817654,5.5,8.128
Chad,1982 ,4.728776138,148.5244809,,7.688436873,5.5,6.429
Chad,1983 ,10.16503977,167.6679331,,10.50316433,5.5,7.875
Chad,1984 ,8.362198476,166.7216287,,12.12159147,5.5,20.25089606
Chad,1985 ,1.745738898,197.532568,0.003231923,17.33184104,5.5,5.153999008
Chad,1986 ,3.212934634,183.9995775,0.115198891,15.01271393,5.5,-13.05657258
Chad,1987 ,7.487802872,174.1630398,0.116401349,17.344451,5.333333333,-5.974842767
Chad,1988 ,9.233548324,194.8755301,0.023324858,17.58333164,4.3125,15.47751765
Chad,1989 ,4.446432189,198.0363564,0.055317736,17.47732389,4.25,-3.689134603
Chad,1990 ,2.322177467,183.9450842,,17.86374135,4.25,-0.738282266
Chad,1991 ,3.028088407,193.63608,,13.97393278,7.5,3.19387473
Chad,1992 ,2.917921484,202.9064718,0.010840987,12.57806376,7.5,-3.113030671
Chad,1993 ,2.953919039,165.9582487,0.021962747,15.272156,7.75,-8.427933488
Chad,1994 ,11.68259151,177.3196912,0.061369213,17.99314876,8.083333333,41.72489724
Chad,1995 ,,174.0673841,,16.25401247,5.5,9.230325997
Chad,1996 ,,172.4759408,,18.40177029,5.458333333,11.33087891
Chad,1997 ,,176.611958,,14.7511839,5,5.57225711
Chad,1998 ,,182.9633107,,9.993726869,5,4.258851103
Chad,1999 ,,175.8341013,,12.24038856,5,-8.025059627
Chad,2000 ,,168.4508791,,9.47902398,5,3.82260088
Chad,2001 ,,181.5614382,,11.03110804,5,12.43128653
Chad,2002 ,,189.9911081,,11.54847194,5,5.191818952
Chad,2003 ,,210.2773835,,9.26492156,5,-1.752569412
Chad,2004 ,,271.4754978,,7.648140867,5,-5.355400289
"Congo,Rep.",1980 ,26.12098435,970.9736321,0.18618202,5.343543695,6.5,7.296
"Congo,Rep.",1981 ,25.04728798,1108.999004,,4.035089172,6.5,0.782
"Congo,Rep.",1982 ,39.25060045,1330.854746,,4.25521956,6.5,3.454
"Congo,Rep.",1983 ,36.13413773,1367.905967,,5.118548419,7.5,3.471
"Congo,Rep.",1984 ,40.48752461,1421.332509,,4.400110316,7.5,3.488
"Congo,Rep.",1985 ,24.87331121,1364.792651,,3.194080108,8.25,3.505
"Congo,Rep.",1986 ,18.34994921,1235.794962,0.00234224,5.798509873,8.104166667,4.158110882
"Congo,Rep.",1987 ,24.995918,1204.154144,0.000434431,5.985411014,7.791666667,0.443568261
"Congo,Rep.",1988 ,5.351777056,1192.17118,0.20030349,3.914060053,7.8125,1.030421982
"Congo,Rep.",1989 ,14.59950074,1190.261643,,3.788092749,8,-1.796988829
"Congo,Rep.",1990 ,31.77735958,1170.024588,,7.759189154,7.75,2.889053742
"Congo,Rep.",1991 ,17.57838975,1166.299382,,4.89090513,7.5,-1.678349689
"Congo,Rep.",1992 ,32.33210208,1165.298657,,3.848667876,7.5,-3.935468102
"Congo,Rep.",1993 ,21.08028559,1123.5342,,6.376336715,7.75,4.923664123
"Congo,Rep.",1994 ,28.80795333,1033.593241,,20.45083464,8.083333333,42.43967503
"Congo,Rep.",1995 ,-2.301749771,1045.775938,0.200340845,5.900745357,5.5,9.418007435
"Congo,Rep.",1996 ,-0.20924836,1060.600119,0.30776333,16.89654095,5.458333333,10.03112033
"Congo,Rep.",1997 ,9.274813016,1024.542516,0.196946227,11.56360232,5,12.7
"Congo,Rep.",1998 ,6.024347441,1033.349474,0.099382662,3.329603486,5,2.2
"Congo,Rep.",1999 ,17.68209575,979.6144362,0.495618574,5.962421388,5,4.142671372
"Congo,Rep.",2000 ,36.17262976,1026.831555,0.321526718,0.995058662,5,-0.881991516
"Congo,Rep.",2001 ,22.02523533,1040.151821,0.433725528,2.640413077,5,0.055989922
"Congo,Rep.",2002 ,23.54827371,1062.807865,0.03895672,1.909275491,5,4.378759718
"Congo,Rep.",2003 ,30.74157346,1047.17437,0.354365587,1.978049104,5,-0.631844988
"Congo,Rep.",2004 ,17.04504336,1058.23658,0.321687434,2.484173376,5,2.42976608
Coted'Ivoire,1980 ,8.558322443,909.0070675,0.316293787,2.061791318,6.1875,14.7009813
Coted'Ivoire,1981 ,6.955372664,900.0737956,0.366588125,1.459219536,6.25,8.799210834
Coted'Ivoire,1982 ,8.364286815,863.4311611,0.382047785,1.802933809,7.75,7.583125896
Coted'Ivoire,1983 ,5.303550199,795.2365324,0.395272091,2.271363018,7.5,5.640428434
Coted'Ivoire,1984 ,14.13614568,742.6592873,0.364609482,1.797668592,7.25,4.284761105
Coted'Ivoire,1985 ,13.93071406,746.1494783,0.344519586,1.681941472,7.25,1.863803272
Coted'Ivoire,1986 ,9.951365075,742.0833526,0.390973052,1.904501488,6.083333333,9.682954731
Coted'Ivoire,1987 ,3.744519039,713.4016106,0.425502581,2.38390402,5.25,6.943306265
Coted'Ivoire,1988 ,1.538602086,696.8595185,0.415782166,4.141618401,5.25,6.930686172
Coted'Ivoire,1989 ,-4.377139257,693.3078299,0.363029468,4.043695761,6.416666667,1.049518237
Coted'Ivoire,1990 ,-5.106804618,662.8675347,0.411658443,6.357998331,7,-0.805879697
Coted'Ivoire,1991 ,-3.697247547,641.2072899,0.395264526,6.003262145,7,1.683348497
Coted'Ivoire,1992 ,-2.232309597,618.8025745,,6.775772848,7.75,4.23138383
Coted'Ivoire,1993 ,-0.802121443,598.018497,0.521142067,6.907899334,3.5,2.164714539
Coted'Ivoire,1994 ,14.22915815,584.5253864,1.328068385,19.16267491,3.5,26.08157199
Coted'Ivoire,1995 ,11.78680097,608.1200345,1.373229675,11.01658078,3.5,14.29506909
Coted'Ivoire,1996 ,10.42808331,637.2058658,1.210978401,7.942593268,3.5,2.480806692
Coted'Ivoire,1997 ,13.37056083,656.158427,1.163420028,3.807472025,3.5,4.020833334
Coted'Ivoire,1998 ,10.66556603,670.6147102,1.115328003,7.565614594,3.5,4.690566793
Coted'Ivoire,1999 ,11.72883198,665.9728897,1.095537447,3.562788303,3.5,0.788184879
Coted'Ivoire,2000 ,7.9836585,628.2281148,1.145401594,3.365344729,3.5,2.459949891
Coted'Ivoire,2001 ,10.59092379,616.5235814,1.100063388,1.762967993,3.5,4.283067802
Coted'Ivoire,2002 ,16.75300222,597.5229751,1.045494297,9.29530084,3.5,3.105236979
Coted'Ivoire,2003 ,12.25793992,578.9671333,1.030782051,1.846553784,3.5,3.349414197
Coted'Ivoire,2004 ,12.35805024,580.1682888,1.028339677,1.03687772,3.5,1.440384103
EquatorialGuinea,1980 ,,,,,,
EquatorialGuinea,1981 ,,,,,,16.7
EquatorialGuinea,1982 ,,,,,,38.256
EquatorialGuinea,1983 ,,,,,,60.058
EquatorialGuinea,1984 ,,,,,,59.518
